회사명,거래소코드,회계년도,자기자본배율,당좌비율,이자보상배율(이자비용),총자본회전률,재고자산회전률,총자본증가율,매출액증가율,부가가치율
티와이엠(주),002900,2016/12,414.42,111.41,1.55,1.06,6.58,3.41,3.03,11.85
티와이엠(주),002900,2017/12,314.5,71.8,-2.57,0.97,5.49,-6.32,-9.54,3.7
티와이엠(주),002900,2018/12,322.99,68.57,1.07,1.11,5.05,3.11,12.67,8.84
티와이엠(주),002900,2019/12,235.79,67.72,1.18,0.98,4.45,16.84,-3.21,11.22
티와이엠(주),002900,2020/12,245.07,78.94,2.45,0.94,5.15,6.76,6.69,11.74
티와이엠(주),002900,2006/12,362.7,161.69,3.21,1.24,5.69,7.98,0.82,11.12
티와이엠(주),002900,2014/12,478.55,104.98,1.03,0.94,5.57,5.78,-5.35,11.89
티와이엠(주),002900,2004/12,329.94,117.26,1.73,1.26,7.18,5.09,15.91,8.73
티와이엠(주),002900,2002/12,316.83,84,1.12,0.95,5.91,-1.11,-8.79,16.37
티와이엠(주),002900,2000/12,352.06,79.34,1.78,1.25,5.34,-1.32,1.84,19.15
티와이엠(주),002900,2001/12,324.04,95.78,-0.96,1.02,4.81,-4.32,-20.94,14.72
티와이엠(주),002900,2003/12,320.53,148.87,1.74,1.07,7.5,-7.51,7.35,16.49
티와이엠(주),002900,2005/12,349.83,87.41,2.7,1.3,5.86,3.61,7.88,10.13
파미셀(주),005690,2002/12,290.4,31.25,-2.21,0.14,3.39,-7.78,-13.12,20.42
파미셀(주),005690,2009/12,144.61,525.48,-3.77,0.36,6.8,47.23,-13.68,-16.69
파미셀(주),005690,2004/12,238.34,20.94,-2.22,0.25,4.74,-5.07,38.91,13.33
파미셀(주),005690,2005/12,251.49,21.19,-3.46,0.29,4.57,-3.11,10.03,23.81
파미셀(주),005690,2007/12,227.79,14.85,-6.22,0.24,2.96,0.11,-14.32,17.84
파미셀(주),005690,2008/12,100.14,46.26,-5.74,0.25,2.6,-68.88,-32.09,-3.85
파미셀(주),005690,2014/12,316.76,262.99,-9.23,0.21,5.63,1.21,-18.51,-103.37
파미셀(주),005690,2010/12,72.86,73.31,-9.19,0.25,8.01,15.71,-11.4,-136.9
파미셀(주),005690,2016/12,324.05,1461.47,-10.05,0.27,8.32,-0.14,10.58,22.43
파미셀(주),005690,2017/12,191.73,857.3,999999999,0.3,5.4,-37.47,-9.49,-128.41
파미셀(주),005690,2011/12,498.51,79.85,-8.07,0.15,6.03,271.52,51.73,-86.14
파미셀(주),005690,2019/12,171.85,478.14,19.38,0.53,4.78,7.02,14.57,24.69
파미셀(주),005690,2020/12,190.48,562.44,85.21,0.57,5.18,10.24,16.22,29.43
파미셀(주),005690,2012/12,489.57,86.1,-7.36,0.09,7.95,29.59,12.65,-53.22
파미셀(주),005690,2001/12,314.52,24.89,-1.45,0.16,2.96,-4.39,14.1,0.9
파미셀(주),005690,2003/12,254.72,16.47,-3.88,0.17,3.97,-2.51,15.48,8.7
파미셀(주),005690,2013/12,373.69,61.39,-6.22,0.22,9.37,-25.31,127.22,-78.53
파미셀(주),005690,2015/12,319.2,393.04,-12.41,0.25,9.36,3.29,24.91,-0.86
파미셀(주),005690,2000/12,358.38,35.9,0.18,0.13,2.6,-2.02,-10.65,66.1
파미셀(주),005690,2006/12,241.55,22.25,-8.85,0.28,3.98,0,-5,14.53
파미셀(주),005690,2018/12,158.41,817.54,4.58,0.46,5.24,-7.27,12.52,-26.46
팜젠사이언스(주),004720,2008/12,96.06,88.57,1.61,0.9,7.35,4.93,-1.12,22.02
팜젠사이언스(주),004720,2009/12,92.49,117.95,2.62,0.66,6,-33.53,-37.25,36.22
팜젠사이언스(주),004720,2010/12,83.04,109.39,2.05,0.78,5.3,-9.41,-9.88,24.88
팜젠사이언스(주),004720,2011/12,59.14,118.66,-2.91,0.58,3.65,-20,-36.46,7.32
팜젠사이언스(주),004720,2012/12,67.47,196.32,-5.41,0.71,5.18,-0.26,8.14,17.76
팜젠사이언스(주),004720,2013/12,60.99,191.67,-8.56,0.95,5.85,-7.56,29.11,22.62
팜젠사이언스(주),004720,2014/12,506.65,135.2,-4.16,1.08,5.02,7.32,13.42,20.08
팜젠사이언스(주),004720,2015/12,617.48,232,6.78,1.36,6.51,10.15,36.66,29.44
팜젠사이언스(주),004720,2016/12,732.64,184.38,9.39,1.29,6.68,38.48,18.44,31.2
팜젠사이언스(주),004720,2017/12,906.19,429.07,46.16,1.2,6.47,5.98,11.6,28.84
팜젠사이언스(주),004720,2018/12,983.25,208.35,20.03,1.07,7.48,43.48,11.59,25.92
팜젠사이언스(주),004720,2019/12,985.45,120.66,0.9,0.95,7.41,3.36,6.77,23.39
팜젠사이언스(주),004720,2020/12,1021.14,154.95,-1.78,0.85,6.4,25.4,1.55,17.85
팜젠사이언스(주),004720,2005/12,97.3,126.75,6.02,0.55,8.03,0,0,30.56
팜젠사이언스(주),004720,2007/12,117.44,105.81,1.46,0.96,7.28,7.22,42.84,24.5
팜젠사이언스(주),004720,2001/09,117.65,273.23,-0.39,0.78,7.38,-8.81,13.17,24.75
팜젠사이언스(주),004720,2000/09,136.09,293.18,2.4,0.69,6.51,12.09,7.61,44.07
팜젠사이언스(주),004720,2003/09,123.48,218.83,-3.05,0.72,6.39,-1.82,-19.27,36.74
팜젠사이언스(주),004720,2002/09,130.01,454.46,7.97,0.91,8.99,6.93,16.28,44.21
팜젠사이언스(주),004720,2006/12,107.5,112,3.3,0.8,8.19,35.51,70.63,28.22
팜젠사이언스(주),004720,2004/09,79.99,83.34,-13.72,0.56,6.44,77.58,6.49,-1.45
팬오션(주),028670,2010/12,1215.76,187.39,1.87,1.08,143.68,13.3,44.61,5
팬오션(주),028670,2011/12,1220.26,131.4,-1.4,0.84,95.98,12.35,-12.31,3.32
팬오션(주),028670,2012/12,906.11,60.15,-1.57,0.76,71.21,4.7,-2.76,-4.26
팬오션(주),028670,2013/12,152.31,68.58,-2.01,0.43,30.55,-30.26,-50.64,-63.41
팬오션(주),028670,2002/12,,,,,,,,
팬오션(주),028670,2009/12,1202.46,193.51,-3.76,0.86,110.06,15.12,-51.75,2.37
팬오션(주),028670,2016/12,471.7,89.26,3.62,0.38,36.58,0.74,-8.76,18.43
팬오션(주),028670,2017/12,443.98,91.05,3.89,0.5,41.06,-10.3,25.32,17.86
팬오션(주),028670,2018/12,490.59,84.27,3.7,0.59,42,6.12,16.12,15.46
팬오션(주),028670,2019/12,536.39,77.91,3.79,0.51,34.12,8.39,-7.77,18.41
팬오션(주),028670,2020/12,519.52,87.53,5.43,0.47,34.32,3.36,-2.46,16.57
팬오션(주),028670,2006/12,480.07,153.21,7.5,1.99,126.93,12.23,-0.29,7.91
팬오션(주),028670,2007/12,866.07,203.51,29.35,2.21,192.62,98.53,75.03,12.04
팬오션(주),028670,2004/12,278.91,107.98,21.28,2.74,162.13,21.35,30.81,16
팬오션(주),028670,2005/12,454.26,161.4,23.57,2.37,143.74,27.49,7.97,12.95
팬오션(주),028670,2014/12,650.24,112.83,1.95,0.34,22.07,-4.32,-35.96,68.82
팬오션(주),028670,2003/12,154.25,99.26,4.57,2.32,129.02,0,0,7.42
팬오션(주),028670,2008/12,1312.41,216.99,35.62,2.27,252.38,47.51,69.64,8.82
팬오션(주),028670,2015/12,457.33,108.41,3.04,0.41,35.54,-4.76,13.22,16.01
퍼스텍(주),010820,2008/12,135.28,82.33,5.11,0.98,5.02,6.71,24.1,12.11
퍼스텍(주),010820,2009/12,237.65,32.82,10.27,0.86,3.42,62.02,18.93,13.58
퍼스텍(주),010820,2010/12,268.39,76.25,7.49,0.81,3.62,-1.06,15.9,10.46
퍼스텍(주),010820,2011/12,270.11,91.61,6.75,0.8,4.91,10.73,3.83,10.46
퍼스텍(주),010820,2012/12,280.71,82.32,3.13,0.75,4.76,16.77,6.35,9.23
퍼스텍(주),010820,2013/12,283.39,70.64,5.03,0.78,4.78,11.92,18.54,8.48
퍼스텍(주),010820,2014/12,278.84,64.65,3.72,0.67,3.72,34.45,5.84,8.81
퍼스텍(주),010820,2015/12,275.81,56.59,2.32,0.69,3.34,-2.02,17.38,7.17
퍼스텍(주),010820,2016/12,272.36,56.72,0.19,0.75,3.44,-2.61,6.37,6.29
퍼스텍(주),010820,2017/12,277.72,62.75,0.46,0.8,3.97,-5.15,2.72,5.21
퍼스텍(주),010820,2018/12,168.87,66.54,-24.34,0.8,5.17,-5.45,-6.05,-18.71
퍼스텍(주),010820,2019/12,116.66,57.44,-5.92,0.74,6.16,13.33,-4,-2.42
퍼스텍(주),010820,2020/12,186.07,58.28,9.42,0.73,5.67,-0.8,4.56,8.63
퍼스텍(주),010820,2002/12,116.09,141.7,3.53,0.94,3.55,2.71,12.33,35.47
퍼스텍(주),010820,2006/12,121.66,131.67,1.24,1.49,6.69,-59.36,-4.44,3.89
퍼스텍(주),010820,2001/12,83.6,21.18,0.58,0.9,3.26,12.51,12.32,70.27
퍼스텍(주),010820,2004/12,96.6,71.76,-3.83,1.15,6.82,-13.2,77.82,-7.91
퍼스텍(주),010820,2007/12,133.7,103.19,2.97,0.85,4.4,8.21,-65.7,11.98
퍼스텍(주),010820,2005/12,108.08,62.14,0.98,1.17,5.74,14.93,1.87,7.43
퍼스텍(주),010820,2000/12,0,61.76,-0.25,0.77,3.19,-17.59,7.58,27.6
퍼스텍(주),010820,2003/12,142.01,71.16,-3.45,0.87,4.92,162.13,71.03,26.49
페이퍼코리아(주),001020,2007/12,216.12,80.04,0.31,0.6,15.65,3.99,-0.14,14.94
페이퍼코리아(주),001020,2006/12,236.17,31.32,2.04,0.62,15.79,2.36,1.18,20.6
페이퍼코리아(주),001020,2008/12,335.06,51.84,-0.5,0.66,11.3,38.54,34.34,6.16
페이퍼코리아(주),001020,2010/12,295.68,46.01,0.58,0.59,9.52,8.62,2.88,11.63
페이퍼코리아(주),001020,2004/12,217.13,65.96,1.32,0.54,11.13,-4.48,1.88,20.99
페이퍼코리아(주),001020,2009/12,293.9,42.64,1.23,0.56,9.16,-10.09,-6.38,11.55
페이퍼코리아(주),001020,2011/12,240.8,44.13,-1.06,0.59,7.45,6.74,9.32,-1.94
페이퍼코리아(주),001020,2015/12,184.22,25.48,-1.66,0.51,3.26,0.31,15.02,-10.69
페이퍼코리아(주),001020,2016/12,128.83,32.85,-1,0.62,6.58,-4.58,18.75,-1.67
페이퍼코리아(주),001020,2017/12,277.24,31.6,-3.26,0.52,2.37,3.46,-16.04,-36.96
페이퍼코리아(주),001020,2018/12,91.35,15.22,-0.56,0.41,1.06,-3.09,-20.28,-8.95
페이퍼코리아(주),001020,2005/12,223.51,81.32,1.77,0.6,12.09,-4.89,5.93,20.21
페이퍼코리아(주),001020,2020/12,109.58,22.88,0.61,0.66,2.28,-12.93,13.29,7.39
페이퍼코리아(주),001020,2012/12,247.28,31.17,1.01,0.58,7.2,0.71,1.22,12.29
페이퍼코리아(주),001020,2003/12,209.96,52.24,1.24,0.51,12.48,-3.37,-17.99,30.11
페이퍼코리아(주),001020,2002/12,276.21,114.57,2.01,0.62,15.08,1.55,-3.59,55.69
페이퍼코리아(주),001020,2014/12,258.46,21.99,-0.97,0.47,3.62,12.98,-8.52,-2.62
페이퍼코리아(주),001020,2013/12,219.56,30.94,0.02,0.56,7.87,4.72,-1.21,5.8
페이퍼코리아(주),001020,2001/12,26.46,220.61,1.44,0.66,13.66,3.84,4.75,94.18
페이퍼코리아(주),001020,2019/12,52.72,36.65,-0.21,0.52,1.4,-9.36,18.2,5.92
페이퍼코리아(주),001020,2000/12,0,105.53,0.29,0.61,13.2,-9.79,5.86,54.78
평산차업집단유한공사,950010,2013/09,,,,,,,,
평산차업집단유한공사,950010,2012/09,,,,,,,,
평산차업집단유한공사,950010,2014/12,,,,,,,,
평산차업집단유한공사,950010,2011/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2009/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2008/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2007/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2006/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2005/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2010/09,0,0,999999999,0,0,0,0,0
평산차업집단유한공사,950010,2013/12,,,,,,,,
평화산업(주),090080,2014/12,302.22,103.1,-0.09,2.08,30.67,136.32,76.22,7.1
평화산업(주),090080,2015/12,316.91,71.79,0.13,1.96,31.8,2.09,34.06,8.35
평화산업(주),090080,2016/12,316.19,69,0.77,1.99,28.18,0.32,2.32,7.22
평화산업(주),090080,2017/12,373.74,63.48,-2.73,1.88,24.54,9.48,-0.83,4.1
평화산업(주),090080,2018/12,134.96,50.9,-4.07,1.86,17.96,0.32,3.8,-6.31
평화산업(주),090080,2019/12,120.7,56.64,0.15,1.9,13.96,5.91,5.08,1.57
평화산업(주),090080,2020/12,98.05,58.13,-1.32,1.72,12.06,5.68,-3.82,3.12
평화산업(주),090080,2013/12,229.8,106.65,1.03,1.97,26.14,-1.07,4.77,6.62
평화산업(주),090080,2011/12,237.57,176.23,-1.38,1.91,21.93,38.63,13.12,5.15
평화산업(주),090080,2007/12,558.87,109.72,-1.98,1.46,28.71,0,0,5.44
평화산업(주),090080,2006/12,,,,,,,,
평화산업(주),090080,2009/12,221.29,115.92,1.71,1.34,20.78,-9.72,-48.44,10.21
평화산업(주),090080,2008/12,200.48,91.25,0.6,1.16,21.17,-69.13,-47.95,7.34
평화산업(주),090080,2012/12,208.89,163.33,1.75,1.91,25.32,4.07,18.37,4.07
평화산업(주),090080,2010/12,247.28,108.54,0.77,1.79,23.53,-20.13,14.37,8.86
평화홀딩스(주),010770,2008/12,1523.05,1292.81,-6.97,0.06,0,-3.17,-32.66,-112.15
평화홀딩스(주),010770,2009/12,1471.29,3586.82,-2.06,0.07,0,-4.91,19.46,-11.29
평화홀딩스(주),010770,2000/12,770.78,116.02,1.15,0.9,26.79,9.95,13.92,30.37
평화홀딩스(주),010770,2011/12,1588.36,162.69,1.05,0.05,0,14.51,-55.81,86.49
평화홀딩스(주),010770,2012/12,1581.76,2336.74,1.15,0.06,0,-0.62,15.4,57.68
평화홀딩스(주),010770,2006/12,2138.19,147.91,6.36,0.55,24.99,-55.44,-61.13,15.35
평화홀딩스(주),010770,2007/12,1645.1,3901.52,0.33,0.1,0,46.56,-86.27,34.82
평화홀딩스(주),010770,2015/12,1663.25,502,1.48,0.07,0,-3.03,12.27,92.61
평화홀딩스(주),010770,2016/12,1706.52,97.35,1.91,0.08,0,0.19,7.91,86.39
평화홀딩스(주),010770,2017/12,1751.55,212.74,2.32,0.1,0,-1.79,27.57,89.78
평화홀딩스(주),010770,2018/12,1902.41,313.99,2.76,0.1,0,4.34,0.18,137.27
평화홀딩스(주),010770,2019/12,1826.82,53.01,2.04,0.09,0,0.65,-12.08,35.61
평화홀딩스(주),010770,2020/12,1519.55,71.07,2.47,0.09,0,-19.12,-5.06,-64.95
평화홀딩스(주),010770,2004/12,1265.79,195.44,4.62,1.18,39.48,7.08,32.54,15.68
평화홀딩스(주),010770,2005/12,1162.53,139.34,4.76,1.16,36.34,27.98,15.45,14.98
평화홀딩스(주),010770,2002/12,1013.2,146.83,2.69,0.88,29.42,15.76,12.37,35.13
평화홀딩스(주),010770,2003/12,1188.81,181.9,3.05,1,35.61,18.54,33.46,29.95
평화홀딩스(주),010770,2013/12,1594.65,366.39,0.97,0.05,0,1.48,-3.2,84.59
평화홀딩스(주),010770,2001/12,845.54,156.77,2.86,0.85,24.92,1.81,0.07,32.25
평화홀딩스(주),010770,2014/12,1626.59,202.74,1.29,0.06,0,-4.87,10.46,85.6
평화홀딩스(주),010770,2010/12,1690.19,2457.82,4.49,0.13,0,11.28,93.11,77.47
포스코강판(주),058430,2008/12,722.84,79.85,34.91,2.14,11.34,20.73,41.13,-2.47
포스코강판(주),058430,2009/12,834.06,77.77,-16.62,1.48,8.64,-5.67,-26.44,0.92
포스코강판(주),058430,2010/12,850.21,71.69,2.08,2.08,12.52,9.4,42.4,4.01
포스코강판(주),058430,2011/12,745.08,50.81,-6.02,1.87,9.18,3.6,-4.55,0.66
포스코강판(주),058430,2012/12,580.64,45.38,-0.29,1.72,8.37,-10.08,-10.74,-2.22
포스코강판(주),058430,2013/12,565.21,50.63,0.62,1.79,10.44,-4.11,-3.79,3.52
포스코강판(주),058430,2014/12,554.89,54.68,1.58,1.84,11.66,-5.74,-2.34,4.71
포스코강판(주),058430,2015/12,596.85,76.09,6.84,1.88,11.41,-2.34,-1.66,7.32
포스코강판(주),058430,2016/12,691.01,89.81,12.77,1.94,9.77,-7.51,-2.2,10.36
포스코강판(주),058430,2017/12,735.39,88.37,11.76,2.24,9.61,6.48,14.76,7.23
포스코강판(주),058430,2018/12,740.79,87.66,8.42,2.18,9.78,6.44,3.71,5.72
포스코강판(주),058430,2019/12,734.74,73.49,2.81,1.96,8.43,9.13,-3.11,5.22
포스코강판(주),058430,2020/12,749.92,97.03,5.39,1.86,8.68,-2.12,-2.16,5.98
포스코강판(주),058430,2002/12,795.54,215.67,13.18,1.31,11.53,24.87,1.2,18.17
포스코강판(주),058430,2006/12,890.05,104.1,-3.45,1.44,6.76,1.71,1.54,5.43
포스코강판(주),058430,2007/12,917.74,147.13,3.98,1.68,9.17,0.18,17.97,8.94
포스코강판(주),058430,2001/12,894.82,137.17,6.91,1.39,10.02,-8.86,5.17,14.29
포스코강판(주),058430,2004/12,935.33,129.25,24,1.41,10.64,9.63,16.05,11.69
포스코강판(주),058430,2003/12,841.21,310.57,19.83,1.3,11.35,3.26,11.54,11.54
포스코강판(주),058430,2005/12,911.03,75.97,0.08,1.45,7.52,3.29,9.06,7
포스코강판(주),058430,2000/12,444.14,92.4,7.5,1.26,8.08,0,0,15.7
풍림산업(주),001310,2006/12,204.86,123.63,1.9,1.23,15.88,11.95,20.66,7.95
풍림산업(주),001310,2007/12,213.8,125.02,1.96,1.26,18.49,11.88,14.98,8.75
풍림산업(주),001310,2004/12,199.58,98.14,1.21,1.23,10.64,2.95,10.91,6.78
풍림산업(주),001310,2011/12,138.6,118.81,-0.98,0.78,30.15,17.03,-7.89,1.85
풍림산업(주),001310,2005/12,197.54,102.46,1.96,1.02,11.57,-9.96,-19.43,8
풍림산업(주),001310,2008/12,257.09,93.25,0.24,1.07,18.28,4.89,-8.33,2.46
풍림산업(주),001310,2003/12,188.83,84.69,1.43,1.21,7.68,17.32,24.02,12.46
풍림산업(주),001310,2002/12,179.49,87.37,1.34,1.09,7.1,6.65,13.67,13.73
풍림산업(주),001310,2010/12,182.18,81.31,-0.76,0.9,30.24,-5.25,8.32,-3.17
풍림산업(주),001310,2009/12,255.55,179.2,0.37,0.83,24.66,5.37,-18.86,7.57
풍림산업(주),001310,2001/12,176.17,86.64,1.56,0.96,5.93,-6.43,7.51,15.05
풍림산업(주),001310,2000/12,172.31,77.21,1.34,0.8,4.28,-13.3,-0.99,18.71
프레스티지바이오파마,950210,2020/06,,,,,,,,
피아이첨단소재(주),178920,2016/12,1556.55,230.84,53.55,0.53,6.23,13.99,12.29,31.27
피아이첨단소재(주),178920,2015/12,1434.24,176.66,69.36,0.53,5.76,11.73,-0.55,28.28
피아이첨단소재(주),178920,2018/12,1761.98,92.54,64.95,0.69,7.11,9.15,13.45,27.87
피아이첨단소재(주),178920,2019/12,1711.39,65.98,17.14,0.58,4.55,5.53,-8.88,22.05
피아이첨단소재(주),178920,2020/12,1926.61,139.08,44.75,0.66,6.69,2.82,17.04,31.89
피아이첨단소재(주),178920,2017/12,1690.51,195.95,48.74,0.67,10.38,10.93,41.37,30.49
피아이첨단소재(주),178920,2014/12,1319,128.14,28.31,0.54,6.44,-8.5,2.52,32.27
피아이첨단소재(주),178920,2009/12,772.02,431.59,16.07,0.39,7.16,0,0,35.48
피아이첨단소재(주),178920,2011/12,1052.4,129.24,411.65,0.5,5.38,32.33,-3.02,35.44
피아이첨단소재(주),178920,2013/12,1154.79,195.44,25.37,0.51,6.63,-0.05,15.27,37.35
피아이첨단소재(주),178920,2012/12,1136.33,208.99,18.49,0.45,5.42,6.51,7.17,32.53
피아이첨단소재(주),178920,2008/12,,,,,,,,
피아이첨단소재(주),178920,2010/12,917.37,115.57,245.54,0.57,7.84,-7.06,42.07,47.56
하나제약(주),293480,2007/12,1028.26,188.97,5.64,0.79,8,29.74,10.91,46.94
하나제약(주),293480,2005/12,759.63,140.21,18.7,1.08,6,18.31,16.75,54.74
하나제약(주),293480,2010/12,1123.03,87.23,2.69,1.09,7.35,19.38,37.64,39.59
하나제약(주),293480,2001/12,193.86,107.24,2.8,1.04,5.95,-15.56,13.67,42.42
하나제약(주),293480,2006/12,938.87,214.69,12.01,0.93,6.64,31.75,8.94,52.02
하나제약(주),293480,2008/12,1028.5,135.27,2.9,0.71,6.39,3.98,3.83,43.89
하나제약(주),293480,2009/12,1114.85,130.07,3.35,0.9,6.92,7.5,35.07,42.62
하나제약(주),293480,2015/12,954.93,123.49,9.15,1.21,6.73,12.6,21.6,42.37
하나제약(주),293480,2003/12,381.68,119.81,12.5,1.17,7.63,35.58,13.35,49.35
하나제약(주),293480,2017/12,1335.88,120.99,30.59,1.09,7.47,24.54,11.88,52.14
하나제약(주),293480,2018/12,2535.63,504.82,112.25,0.8,7.41,71.66,9.69,50.35
하나제약(주),293480,2019/12,2720.14,392.19,604.88,0.66,6.8,8.52,8.84,50.34
하나제약(주),293480,2020/12,2868.91,341.92,609.18,0.66,6.15,5.15,6.59,46.48
하나제약(주),293480,2004/12,566.02,123.65,15.09,1.13,6.62,28.05,26.51,54.24
하나제약(주),293480,2012/12,771.95,49.3,3.32,0.9,4.56,-16.21,-7.98,39.92
하나제약(주),293480,2013/12,996.87,70.51,4.11,1.02,5.59,11.68,10.19,40.49
하나제약(주),293480,2000/12,174.62,96.57,3.58,0.84,4.64,0,0,43.07
하나제약(주),293480,2002/12,255.51,114.36,7.16,1.32,8.23,18.13,27.1,41.95
하나제약(주),293480,2014/12,1096.2,77.12,2.86,1.06,5.83,-0.19,9.09,39.55
하나제약(주),293480,2016/12,1108.37,128.21,16.61,1.2,7.2,19.91,15.04,49.92
하나제약(주),293480,2011/12,444.04,56.88,4.97,0.95,5.1,13.05,0.63,42.94
하이트맥주(주),103150,2009/12,1693.71,37.82,3.22,0.45,9.39,0,0,32.18
하이트맥주(주),103150,2008/12,,,,,,,,
하이트맥주(주),103150,2010/12,1780.35,39.84,2.51,0.45,10.32,0.76,0.47,31.39
하이트진로(주),000080,2007/12,136.98,36.13,4.04,0.48,25.95,-10.82,-4.48,37.57
하이트진로(주),000080,2009/12,347,39.39,6.55,0.5,24.75,6.31,-7.26,37.2
하이트진로(주),000080,2010/12,288.74,38.6,5.4,0.51,21.52,-3.3,3.48,34.21
하이트진로(주),000080,2011/12,378.09,44.75,2.46,0.41,12.02,153.33,39.59,27.53
하이트진로(주),000080,2012/12,384.77,37.58,1.97,0.49,13.77,0.85,70.01,30.14
하이트진로(주),000080,2013/12,381.64,42.79,2.54,0.47,14.49,-1.91,-2.73,28.7
하이트진로(주),000080,2014/12,372.24,41.22,1.87,0.48,14.11,-2.77,-1.42,23.1
하이트진로(주),000080,2015/12,368.75,44.08,2.87,0.5,14.34,0.97,3.59,23.99
하이트진로(주),000080,2016/12,361.02,52.9,3.09,0.49,14.36,-1.69,-1.57,23.92
하이트진로(주),000080,2017/12,344.93,52.08,2.31,0.5,14.52,3.75,1.69,24.03
하이트진로(주),000080,2018/12,329.78,46.65,2.35,0.49,13.03,-2.55,-0.44,22.68
하이트진로(주),000080,2019/12,293.3,39.3,1.8,0.57,12.58,-5.57,10.41,21.05
하이트진로(주),000080,2020/12,295.21,43.72,4.04,0.66,12.82,-0.99,11.97,23.92
하이트진로(주),000080,2008/12,220.83,50.3,6.03,0.56,30.58,0.69,9.83,34.5
하이트진로(주),000080,2006/12,64.61,73.8,2.16,0.35,28.67,-41.91,-3.96,22.69
하이트진로(주),000080,2001/09,0,74.22,0.53,0.32,25.35,0.63,4.96,30.77
하이트진로(주),000080,2000/09,76.06,92.9,0.58,0.29,19.85,-13.24,1.6,72.29
하이트진로(주),000080,2003/09,0,23.58,0.71,1.74,57.32,0,0,-109.76
하이트진로(주),000080,2002/09,0,34.11,0.45,0.36,23.62,-8.21,7.91,22.08
하이트진로(주),000080,2005/12,39.1,276.15,4.14,0.29,32.09,0,0,52.59
하이트진로(주),000080,2004/09,-73087.68,163.79,3.9,0.85,34.72,30.7,12.51,-165.28
하이트진로홀딩스(주),000140,2007/12,1199.98,38.09,4.25,0.35,13.65,3.45,7.85,40.3
하이트진로홀딩스(주),000140,2000/12,625.88,53.03,2.15,0.39,11.38,5.23,22.46,47.54
하이트진로홀딩스(주),000140,2010/12,505.92,0.77,0.41,0.02,0,-2.87,-46.95,78.33
하이트진로홀딩스(주),000140,2009/12,756.58,1.04,1.71,0.04,0,61.34,18.97,99.48
하이트진로홀딩스(주),000140,2008/12,1131.61,1.02,2.21,0.02,1.24,-61.53,-95.41,177.5
하이트진로홀딩스(주),000140,2011/12,638.95,1.63,1.02,0.04,0,8.83,122.78,98.46
하이트진로홀딩스(주),000140,2014/12,804.4,0.25,2.01,0.04,0,0.52,28.59,98.99
하이트진로홀딩스(주),000140,2015/12,811.7,0.74,1.49,0.02,0,0.15,-35.09,104.06
하이트진로홀딩스(주),000140,2016/12,830.25,3.03,1.76,0.03,0,-7.76,0.27,114.64
하이트진로홀딩스(주),000140,2017/12,835.74,0.34,1.73,0.02,0,-1.13,-13.64,98.88
하이트진로홀딩스(주),000140,2018/12,843.23,0.29,1.46,0.02,0,0.22,-11.93,91.24
하이트진로홀딩스(주),000140,2004/12,910.97,42.93,4.79,0.47,10.56,0.14,4.68,41.93
하이트진로홀딩스(주),000140,2020/12,849.34,0.13,1.69,0.02,0,0.04,5.98,106.59
하이트진로홀딩스(주),000140,2005/12,925.1,36.01,1.96,0.36,11.37,54.85,-0.95,38.69
하이트진로홀딩스(주),000140,2002/12,766.42,51.54,4.77,0.46,12.62,3.6,4.75,44.15
하이트진로홀딩스(주),000140,2003/12,836.09,54.22,5.09,0.46,10.49,6.06,3.61,44.47
하이트진로홀딩스(주),000140,2001/12,687.5,44.93,3.59,0.44,13.46,-4.32,14.18,41.85
하이트진로홀딩스(주),000140,2013/12,783.49,0.22,1.35,0.03,0,-0.72,-4.85,46.43
하이트진로홀딩스(주),000140,2006/12,1112.38,42.54,2.93,0.32,12.39,-6.72,4.72,43.41
하이트진로홀딩스(주),000140,2019/12,845.32,0.54,1.46,0.02,0,-0.09,1.69,97.51
하이트진로홀딩스(주),000140,2012/12,802.69,0.43,1.11,0.03,0,-1.88,-11.71,439.1
한국가스공사(주),036460,2008/12,1055.45,96.02,1.44,1.34,11.27,74.42,62.45,6.41
한국가스공사(주),036460,2009/12,1335.62,107.16,1.16,0.86,7.91,4.51,-16.29,8.81
