,회사명,거래소코드,회계년도,당좌자산(요약),당기순이익(요약),자기자본증가율,매출액총이익률,유동비율,부도
17215,(주)파세코,37070.0,2020/12,30032.0,14173.0,14.18,25.79,232.11,1.0
7839,(주)아이즈비전,31310.0,2000/12,20249.0,-19457.0,564.88,0.76,126.41,1.0
7840,(주)아이즈비전,31310.0,2001/12,13862.0,-38750.0,-71.73,13.92,32.67,1.0
7841,(주)아이즈비전,31310.0,2002/12,10722.0,-4933.0,-39.52,31.15,51.8,1.0
7842,(주)아이즈비전,31310.0,2003/12,9893.0,1377.0,46.1,67.57,123.45,1.0
7843,(주)아이즈비전,31310.0,2004/12,7852.0,-1062.0,10.08,58.49,91.15,1.0
7844,(주)아이즈비전,31310.0,2005/12,80985.0,69516.0,428.93,69.3,737.19,1.0
7845,(주)아이즈비전,31310.0,2006/12,55240.0,5492.0,5.0,67.06,591.27,1.0
7846,(주)아이즈비전,31310.0,2007/12,19163.0,514.0,-7.98,31.6,65.23,1.0
7847,(주)아이즈비전,31310.0,2008/12,12354.0,-19222.0,-30.31,20.92,68.83,1.0
7848,(주)아이즈비전,31310.0,2009/12,8939.0,-3939.0,0.58,18.03,80.53,1.0
7849,(주)아이즈비전,31310.0,2010/12,7486.0,-2996.0,-3.52,6.94,103.66,1.0
7850,(주)아이즈비전,31310.0,2011/12,4697.0,-3422.0,-1.39,4.86,99.82,1.0
7851,(주)아이즈비전,31310.0,2012/12,7744.0,-671.0,4.57,4.48,381.61,1.0
7852,(주)아이즈비전,31310.0,2013/12,12216.0,1874.0,3.22,12.25,827.07,1.0
7853,(주)아이즈비전,31310.0,2014/12,20301.0,1440.0,1.69,21.06,940.57,1.0
7854,(주)아이즈비전,31310.0,2015/12,22279.0,2127.0,2.22,26.21,796.71,1.0
7855,(주)아이즈비전,31310.0,2016/12,25279.0,1803.0,1.63,34.5,578.71,1.0
7856,(주)아이즈비전,31310.0,2017/12,25651.0,1559.0,0.91,44.87,471.22,1.0
7857,(주)아이즈비전,31310.0,2018/12,35851.0,10480.0,13.11,54.89,542.21,1.0
7858,(주)아이즈비전,31310.0,2019/12,44572.0,-4134.0,-7.44,52.54,589.05,1.0
7859,(주)아이즈비전,31310.0,2020/12,60806.0,15873.0,23.73,59.78,1357.19,1.0
23181,에스넷시스템(주),38680.0,2000/12,38901.0,10172.0,0.0,18.18,232.85,1.0
23182,에스넷시스템(주),38680.0,2001/12,59299.0,3348.0,43.88,12.82,294.81,1.0
23183,에스넷시스템(주),38680.0,2002/12,47730.0,-3709.0,-6.27,7.61,312.95,1.0
23184,에스넷시스템(주),38680.0,2003/12,56087.0,245.0,-1.51,7.29,273.17,1.0
23185,에스넷시스템(주),38680.0,2004/12,48832.0,-1955.0,-5.95,6.56,261.41,1.0
23186,에스넷시스템(주),38680.0,2005/12,49175.0,2048.0,3.11,11.17,281.52,1.0
23187,에스넷시스템(주),38680.0,2006/12,54496.0,1419.0,1.23,14.12,302.9,1.0
23188,에스넷시스템(주),38680.0,2007/12,43987.0,-3429.0,-7.79,12.28,259.04,1.0
23189,에스넷시스템(주),38680.0,2008/12,47981.0,-4197.0,-8.04,10.76,235.08,1.0
23190,에스넷시스템(주),38680.0,2009/12,53188.0,585.0,1.9,11.18,213.67,1.0
23191,에스넷시스템(주),38680.0,2010/12,55625.0,1315.0,2.36,9.89,187.75,1.0
23192,에스넷시스템(주),38680.0,2011/12,52131.0,2527.0,8.02,10.24,235.85,1.0
23193,에스넷시스템(주),38680.0,2012/12,41387.0,2728.0,1.11,11.6,197.12,1.0
23194,에스넷시스템(주),38680.0,2013/12,52048.0,2709.0,4.07,11.07,169.85,1.0
23195,에스넷시스템(주),38680.0,2014/12,59407.0,3027.0,3.4,10.98,164.51,1.0
23196,에스넷시스템(주),38680.0,2015/12,59714.0,1282.0,-1.27,8.38,172.34,1.0
23197,에스넷시스템(주),38680.0,2016/12,71892.0,-1338.0,-2.69,7.84,209.38,1.0
23198,에스넷시스템(주),38680.0,2017/12,80568.0,989.0,0.59,10.43,183.71,1.0
23199,에스넷시스템(주),38680.0,2018/12,75710.0,8018.0,11.04,13.87,202.98,1.0
23200,에스넷시스템(주),38680.0,2019/12,75717.0,2901.0,-0.43,12.13,170.19,1.0
23201,에스넷시스템(주),38680.0,2020/12,86409.0,-2339.0,-7.53,10.46,168.6,1.0
25424,제일제강공업(주),23440.0,2000/12,9022.0,277.0,-0.82,10.62,58.92,1.0
25425,제일제강공업(주),23440.0,2001/12,24380.0,268.0,-3.06,5.84,122.91,1.0
25426,제일제강공업(주),23440.0,2002/12,26119.0,4152.0,22.15,9.28,156.61,1.0
25427,제일제강공업(주),23440.0,2003/12,29029.0,1318.0,2.86,8.33,139.26,1.0
25428,제일제강공업(주),23440.0,2004/12,27966.0,3489.0,14.93,12.42,166.92,1.0
25429,제일제강공업(주),23440.0,2005/12,32463.0,581.0,-1.77,4.44,144.1,1.0
25430,제일제강공업(주),23440.0,2006/12,22062.0,537.0,0.0,1.58,205.4,1.0
25431,제일제강공업(주),23440.0,2007/12,23695.0,819.0,2.52,8.95,194.56,1.0
25432,제일제강공업(주),23440.0,2008/12,22486.0,-4457.0,-22.73,3.04,167.75,1.0
25433,제일제강공업(주),23440.0,2009/12,20246.0,1261.0,159.39,6.9,195.7,1.0
25434,제일제강공업(주),23440.0,2010/12,19108.0,49.0,2.08,10.65,180.23,1.0
25435,제일제강공업(주),23440.0,2011/12,18794.0,-459.0,2.96,8.94,84.88,1.0
25436,제일제강공업(주),23440.0,2012/12,12495.0,-856.0,-1.8,-15.2,152.9,1.0
25437,제일제강공업(주),23440.0,2013/12,15182.0,-7924.0,-6.36,-9.74,61.67,1.0
25438,제일제강공업(주),23440.0,2014/12,10125.0,-4611.0,10.44,1.19,69.19,1.0
25439,제일제강공업(주),23440.0,2015/12,14696.0,-6160.0,10.63,-3.39,67.42,1.0
25440,제일제강공업(주),23440.0,2016/12,13457.0,-1083.0,10.67,8.19,97.67,1.0
25441,제일제강공업(주),23440.0,2017/12,5543.0,1644.0,3.04,10.44,66.45,1.0
25442,제일제강공업(주),23440.0,2018/12,6800.0,357.0,0.57,8.83,74.49,1.0
25443,제일제강공업(주),23440.0,2019/12,4476.0,-3517.0,2.37,-4.76,89.16,1.0
25444,제일제강공업(주),23440.0,2020/12,18746.0,-4382.0,1.62,0.58,101.36,1.0
24807,이니텍(주),53350.0,2000/12,27861.0,1843.0,,,,1.0
24808,이니텍(주),53350.0,2001/12,44145.0,1771.0,0.0,30.71,1849.42,1.0
24809,이니텍(주),53350.0,2002/12,41390.0,400.0,-3.06,17.45,2329.1,1.0
24810,이니텍(주),53350.0,2003/12,43550.0,1700.0,3.95,21.07,2647.16,1.0
24811,이니텍(주),53350.0,2004/12,42511.0,-470.0,-3.85,2.37,2409.47,1.0
24812,이니텍(주),53350.0,2005/12,39391.0,1580.0,4.87,31.33,1474.09,1.0
24813,이니텍(주),53350.0,2006/12,43284.0,3202.0,6.26,42.3,1218.73,1.0
24814,이니텍(주),53350.0,2007/12,42084.0,3431.0,3.42,42.15,1029.45,1.0
24815,이니텍(주),53350.0,2008/12,39407.0,1228.0,4.26,36.38,593.03,1.0
24816,이니텍(주),53350.0,2009/12,15078.0,4036.0,8.38,35.02,144.62,1.0
24817,이니텍(주),53350.0,2010/12,20507.0,1624.0,4.73,37.23,172.77,1.0
24818,이니텍(주),53350.0,2011/12,25960.0,1880.0,15.9,34.8,334.13,1.0
24819,이니텍(주),53350.0,2012/12,31664.0,2674.0,6.77,30.34,327.29,1.0
24820,이니텍(주),53350.0,2013/12,46383.0,10906.0,10.18,28.27,427.79,1.0
24821,이니텍(주),53350.0,2014/12,20111.0,4633.0,-7.0,30.54,191.5,1.0
24822,이니텍(주),53350.0,2015/12,27445.0,3835.0,4.79,24.18,194.03,1.0
24823,이니텍(주),53350.0,2016/12,30706.0,4711.0,5.82,21.93,199.92,1.0
24824,이니텍(주),53350.0,2017/12,30459.0,2734.0,3.48,17.57,322.39,1.0
24825,이니텍(주),53350.0,2018/12,30774.0,978.0,1.21,16.1,297.97,1.0
24826,이니텍(주),53350.0,2019/12,29841.0,-326.0,-1.21,18.32,413.87,1.0
24827,이니텍(주),53350.0,2020/12,29798.0,-692.0,-0.84,19.06,398.61,1.0
20058,나라엠앤디(주),51490.0,2000/12,21056.0,4921.0,0.0,20.39,166.38,1.0
20059,나라엠앤디(주),51490.0,2001/12,29047.0,5355.0,134.34,17.31,274.76,1.0
20060,나라엠앤디(주),51490.0,2002/12,25043.0,5003.0,11.5,16.33,232.91,1.0
20061,나라엠앤디(주),51490.0,2003/12,21100.0,3438.0,8.73,14.19,277.56,1.0
20062,나라엠앤디(주),51490.0,2004/12,22578.0,5927.0,11.45,20.72,222.38,1.0
20063,나라엠앤디(주),51490.0,2005/12,23135.0,2788.0,3.93,13.44,204.86,1.0
20064,나라엠앤디(주),51490.0,2006/12,24208.0,1686.0,1.64,16.05,180.85,1.0
20065,나라엠앤디(주),51490.0,2007/12,20617.0,565.0,-0.96,11.21,174.04,1.0
20066,나라엠앤디(주),51490.0,2008/12,23493.0,2033.0,8.37,18.32,148.85,1.0
20067,나라엠앤디(주),51490.0,2009/12,26023.0,5115.0,8.13,18.97,145.41,1.0
20068,나라엠앤디(주),51490.0,2010/12,32565.0,7273.0,18.05,15.64,158.04,1.0
20069,나라엠앤디(주),51490.0,2011/12,29429.0,5834.0,-3.72,18.34,138.35,1.0
20070,나라엠앤디(주),51490.0,2012/12,30003.0,4322.0,4.51,17.09,135.15,1.0
20071,나라엠앤디(주),51490.0,2013/12,25557.0,2142.0,0.03,15.79,125.2,1.0
20072,나라엠앤디(주),51490.0,2014/12,31295.0,4632.0,3.47,16.03,116.7,1.0
20073,나라엠앤디(주),51490.0,2015/12,32782.0,4672.0,6.14,14.59,118.55,1.0
20074,나라엠앤디(주),51490.0,2016/12,41264.0,3748.0,3.75,12.43,122.77,1.0
20075,나라엠앤디(주),51490.0,2017/12,43770.0,2681.0,2.9,16.2,121.01,1.0
20076,나라엠앤디(주),51490.0,2018/12,36841.0,3634.0,2.57,14.29,111.24,1.0
20077,나라엠앤디(주),51490.0,2019/12,35177.0,294.0,-0.62,9.3,100.3,1.0
20078,나라엠앤디(주),51490.0,2020/12,29930.0,-1774.0,-2.86,6.08,93.86,1.0
2818,(주)레드캡투어,38390.0,2000/12,18377.0,2829.0,576.85,32.78,1052.53,1.0
2819,(주)레드캡투어,38390.0,2001/12,14772.0,1345.0,48.35,19.19,3016.14,1.0
2820,(주)레드캡투어,38390.0,2002/12,9793.0,-871.0,-16.83,8.52,5979.47,1.0
2821,(주)레드캡투어,38390.0,2003/12,8886.0,-1110.0,-8.2,1.35,4283.91,1.0
2822,(주)레드캡투어,38390.0,2004/12,5189.0,277.0,2.85,10.96,1831.98,1.0
2823,(주)레드캡투어,38390.0,2005/12,7444.0,285.0,2.54,17.86,1592.24,1.0
2824,(주)레드캡투어,38390.0,2006/12,34516.0,-3144.0,99.11,-5.42,7489.64,1.0
2825,(주)레드캡투어,38390.0,2007/12,42374.0,-18265.0,58.26,46.37,173.95,1.0
2826,(주)레드캡투어,38390.0,2008/12,31609.0,5224.0,47.78,43.08,50.08,1.0
2827,(주)레드캡투어,38390.0,2009/12,21611.0,6995.0,11.92,35.29,54.18,1.0
2828,(주)레드캡투어,38390.0,2010/12,28292.0,8872.0,10.08,36.59,41.09,1.0
2829,(주)레드캡투어,38390.0,2011/12,29042.0,19296.0,20.63,41.63,33.26,1.0
2830,(주)레드캡투어,38390.0,2012/12,33002.0,14917.0,9.06,35.04,34.44,1.0
2831,(주)레드캡투어,38390.0,2013/12,30893.0,15809.0,10.4,33.42,37.22,1.0
2832,(주)레드캡투어,38390.0,2014/12,37101.0,16886.0,10.5,33.34,34.53,1.0
2833,(주)레드캡투어,38390.0,2015/12,41809.0,13910.0,3.83,30.06,28.92,1.0
2834,(주)레드캡투어,38390.0,2016/12,45138.0,11467.0,3.29,26.44,31.22,1.0
2835,(주)레드캡투어,38390.0,2017/12,57127.0,8633.0,2.98,0.0,28.83,1.0
2836,(주)레드캡투어,38390.0,2018/12,48608.0,14128.0,6.55,83.43,35.03,1.0
2837,(주)레드캡투어,38390.0,2019/12,40482.0,21519.0,9.66,83.8,25.68,1.0
2838,(주)레드캡투어,38390.0,2020/12,29558.0,11181.0,2.91,82.56,21.4,1.0
10312,(주)엠에스씨,9780.0,2000/12,12359.0,1572.0,10.32,21.42,110.83,1.0
10313,(주)엠에스씨,9780.0,2001/12,10607.0,2146.0,10.88,24.36,113.82,1.0
10314,(주)엠에스씨,9780.0,2002/12,11532.0,2765.0,11.98,22.38,91.57,1.0
10315,(주)엠에스씨,9780.0,2003/12,11339.0,1329.0,5.22,22.88,79.93,1.0
10316,(주)엠에스씨,9780.0,2004/12,9971.0,2054.0,6.7,22.62,66.5,1.0
10317,(주)엠에스씨,9780.0,2005/12,11308.0,762.0,2.11,23.45,125.28,1.0
10318,(주)엠에스씨,9780.0,2006/12,15049.0,2919.0,12.46,23.08,153.56,1.0
10319,(주)엠에스씨,9780.0,2007/12,15496.0,1436.0,0.92,20.8,80.78,1.0
10320,(주)엠에스씨,9780.0,2008/12,15283.0,1058.0,2.65,19.07,84.08,1.0
10321,(주)엠에스씨,9780.0,2009/12,15993.0,1486.0,3.38,19.48,85.72,1.0
10322,(주)엠에스씨,9780.0,2010/12,18203.0,2000.0,5.58,17.55,79.88,1.0
10323,(주)엠에스씨,9780.0,2011/12,25087.0,3009.0,2.62,18.59,80.64,1.0
10324,(주)엠에스씨,9780.0,2012/12,19375.0,3509.0,6.67,19.85,85.7,1.0
10325,(주)엠에스씨,9780.0,2013/12,23836.0,4065.0,10.75,20.12,86.01,1.0
10326,(주)엠에스씨,9780.0,2014/12,21691.0,5327.0,10.3,21.25,90.44,1.0
10327,(주)엠에스씨,9780.0,2015/12,18668.0,3582.0,7.26,21.6,92.89,1.0
10328,(주)엠에스씨,9780.0,2016/12,29397.0,7742.0,15.35,23.09,97.18,1.0
10329,(주)엠에스씨,9780.0,2017/12,27856.0,9678.0,16.96,22.63,98.47,1.0
10330,(주)엠에스씨,9780.0,2018/12,27145.0,8677.0,11.31,21.64,126.55,1.0
10331,(주)엠에스씨,9780.0,2019/12,25729.0,11354.0,12.27,21.56,131.4,1.0
10332,(주)엠에스씨,9780.0,2020/12,28791.0,9607.0,11.53,17.59,126.39,1.0
12493,(주)이루온,65440.0,2000/12,5760.0,1267.0,0.0,31.41,275.29,1.0
12494,(주)이루온,65440.0,2001/12,5284.0,1475.0,36.57,24.04,212.83,1.0
12495,(주)이루온,65440.0,2002/12,8863.0,1661.0,31.85,30.41,216.39,1.0
12496,(주)이루온,65440.0,2003/12,12890.0,1790.0,83.33,29.94,360.15,1.0
12497,(주)이루온,65440.0,2004/12,13124.0,402.0,-1.17,27.68,284.17,1.0
12498,(주)이루온,65440.0,2005/12,16111.0,1012.0,74.89,30.33,355.7,1.0
12499,(주)이루온,65440.0,2006/12,20094.0,-1582.0,-12.45,32.79,265.19,1.0
12500,(주)이루온,65440.0,2007/12,16157.0,582.0,16.95,35.99,113.38,1.0
12501,(주)이루온,65440.0,2008/12,13342.0,-4601.0,-19.96,32.29,101.79,1.0
12502,(주)이루온,65440.0,2009/12,18200.0,1047.0,6.35,39.93,105.34,1.0
12503,(주)이루온,65440.0,2010/12,14404.0,656.0,2.36,34.82,143.61,1.0
12504,(주)이루온,65440.0,2011/12,14575.0,734.0,7.96,36.66,174.63,1.0
12505,(주)이루온,65440.0,2012/12,15364.0,-3175.0,-14.72,31.44,116.72,1.0
12506,(주)이루온,65440.0,2013/12,15545.0,1000.0,7.54,33.95,145.4,1.0
12507,(주)이루온,65440.0,2014/12,13467.0,-7116.0,-38.55,24.99,64.41,1.0
12508,(주)이루온,65440.0,2015/12,13575.0,8.0,1.88,33.99,91.37,1.0
12509,(주)이루온,65440.0,2016/12,14395.0,-2880.0,61.25,34.97,114.71,1.0
12510,(주)이루온,65440.0,2017/12,12438.0,-2170.0,-8.44,33.42,130.04,1.0
12511,(주)이루온,65440.0,2018/12,27259.0,317.0,85.92,34.8,228.09,1.0
12512,(주)이루온,65440.0,2019/12,26666.0,1481.0,4.61,31.34,245.03,1.0
12513,(주)이루온,65440.0,2020/12,29887.0,355.0,0.96,30.75,232.75,1.0
16131,(주)큐브앤컴퍼니,43090.0,2000/12,9650.0,1467.0,,,,1.0
16132,(주)큐브앤컴퍼니,43090.0,2001/12,19671.0,1627.0,0.0,43.92,1409.57,1.0
16133,(주)큐브앤컴퍼니,43090.0,2002/12,20337.0,1151.0,-3.57,45.17,936.45,1.0
16134,(주)큐브앤컴퍼니,43090.0,2003/12,15601.0,-838.0,-3.12,38.59,380.74,1.0
16135,(주)큐브앤컴퍼니,43090.0,2004/12,4288.0,-1916.0,-8.83,49.3,143.9,1.0
16136,(주)큐브앤컴퍼니,43090.0,2005/12,5325.0,-505.0,8.94,36.28,302.12,1.0
16137,(주)큐브앤컴퍼니,43090.0,2006/12,6375.0,241.0,0.97,38.63,99.82,1.0
16138,(주)큐브앤컴퍼니,43090.0,2007/12,4538.0,-2969.0,-12.64,19.53,73.51,1.0
16139,(주)큐브앤컴퍼니,43090.0,2008/12,28329.0,-12041.0,20.68,10.89,71.13,1.0
16140,(주)큐브앤컴퍼니,43090.0,2009/12,18209.0,122.0,2.78,15.01,87.57,1.0
16141,(주)큐브앤컴퍼니,43090.0,2010/12,14280.0,-2973.0,-11.34,12.91,79.72,1.0
16142,(주)큐브앤컴퍼니,43090.0,2011/12,14216.0,-8326.0,-32.11,15.0,75.69,1.0
16143,(주)큐브앤컴퍼니,43090.0,2012/12,10506.0,-6219.0,-40.85,19.88,99.17,1.0
16144,(주)큐브앤컴퍼니,43090.0,2013/12,9971.0,355.0,3.96,19.4,115.39,1.0
16145,(주)큐브앤컴퍼니,43090.0,2014/12,15402.0,-1497.0,-0.48,19.38,163.63,1.0
16146,(주)큐브앤컴퍼니,43090.0,2015/12,19990.0,-9199.0,-7.53,17.45,148.25,1.0
16147,(주)큐브앤컴퍼니,43090.0,2016/12,13750.0,-4145.0,14.0,20.08,155.54,1.0
16148,(주)큐브앤컴퍼니,43090.0,2017/12,21904.0,346.0,75.88,25.55,205.19,1.0
16149,(주)큐브앤컴퍼니,43090.0,2018/12,16890.0,-5404.0,5.26,11.22,288.39,1.0
16150,(주)큐브앤컴퍼니,43090.0,2019/12,9803.0,-8210.0,21.0,14.81,168.67,1.0
16151,(주)큐브앤컴퍼니,43090.0,2020/12,15639.0,-6619.0,6.47,12.95,1466.47,1.0
22403,신라에스지(주),25870.0,2000/12,4718.0,408.0,1.36,10.52,185.48,1.0
22404,신라에스지(주),25870.0,2001/12,4766.0,64.0,0.29,7.61,201.79,1.0
22405,신라에스지(주),25870.0,2002/12,4290.0,-320.0,-1.42,7.16,270.2,1.0
22406,신라에스지(주),25870.0,2003/12,4824.0,440.0,1.99,9.71,288.33,1.0
22407,신라에스지(주),25870.0,2004/12,3075.0,216.0,0.52,7.92,389.88,1.0
22408,신라에스지(주),25870.0,2005/12,3164.0,94.0,0.43,7.28,223.15,1.0
22409,신라에스지(주),25870.0,2006/12,6182.0,283.0,1.07,8.77,279.46,1.0
22410,신라에스지(주),25870.0,2007/12,2745.0,-646.0,-3.04,5.4,178.1,1.0
22411,신라에스지(주),25870.0,2008/12,6732.0,-1475.0,-6.6,5.58,121.5,1.0
22412,신라에스지(주),25870.0,2009/12,6603.0,300.0,1.46,9.28,106.46,1.0
22413,신라에스지(주),25870.0,2010/12,5420.0,509.0,6.77,8.71,111.0,1.0
22414,신라에스지(주),25870.0,2011/12,7802.0,-1205.0,-18.5,7.73,115.16,1.0
22415,신라에스지(주),25870.0,2012/12,12087.0,651.0,0.64,4.38,125.22,1.0
22416,신라에스지(주),25870.0,2013/12,7855.0,513.0,4.24,6.49,123.52,1.0
22417,신라에스지(주),25870.0,2014/12,8606.0,1172.0,3.01,7.2,116.75,1.0
22418,신라에스지(주),25870.0,2015/12,8832.0,-3247.0,-15.35,5.75,231.04,1.0
22419,신라에스지(주),25870.0,2016/12,7876.0,1024.0,3.64,8.24,69.34,1.0
22420,신라에스지(주),25870.0,2017/12,6598.0,1002.0,2.45,6.99,73.09,1.0
22421,신라에스지(주),25870.0,2018/12,11580.0,-900.0,-3.27,7.6,122.54,1.0
22422,신라에스지(주),25870.0,2019/12,5561.0,-3823.0,-17.37,7.56,70.77,1.0
22423,신라에스지(주),25870.0,2020/12,4714.0,1753.0,1.7,9.08,112.42,1.0
3691,(주)모헨즈,6920.0,2000/12,12612.0,17.0,97.19,5.07,73.6,1.0
3692,(주)모헨즈,6920.0,2001/12,9697.0,-6183.0,-53.25,4.74,52.75,1.0
3693,(주)모헨즈,6920.0,2002/12,7883.0,451.0,8.3,4.35,53.98,1.0
3694,(주)모헨즈,6920.0,2003/12,7465.0,338.0,8.49,5.51,58.86,1.0
3695,(주)모헨즈,6920.0,2004/12,6769.0,87.0,1.36,1.41,55.91,1.0
3696,(주)모헨즈,6920.0,2005/12,4389.0,-809.0,-6.83,1.25,53.26,1.0
3697,(주)모헨즈,6920.0,2006/12,6073.0,-1290.0,-41.37,1.65,56.28,1.0
3698,(주)모헨즈,6920.0,2007/12,7203.0,526.0,35.19,4.01,62.09,1.0
3699,(주)모헨즈,6920.0,2008/12,7586.0,-477.0,-28.31,4.51,66.64,1.0
3700,(주)모헨즈,6920.0,2009/12,6497.0,288.0,155.37,4.66,94.42,1.0
3701,(주)모헨즈,6920.0,2010/12,6949.0,704.0,8.31,7.47,91.17,1.0
3702,(주)모헨즈,6920.0,2011/12,9612.0,216.0,-4.37,6.51,90.29,1.0
3703,(주)모헨즈,6920.0,2012/12,5099.0,392.0,3.58,7.54,74.72,1.0
3704,(주)모헨즈,6920.0,2013/12,5987.0,786.0,8.64,8.65,79.5,1.0
3705,(주)모헨즈,6920.0,2014/12,9108.0,864.0,6.59,7.72,89.02,1.0
3706,(주)모헨즈,6920.0,2015/12,10360.0,387.0,0.99,6.83,92.68,1.0
3707,(주)모헨즈,6920.0,2016/12,11413.0,204.0,1.92,6.28,93.33,1.0
3708,(주)모헨즈,6920.0,2017/12,9742.0,349.0,2.67,5.73,98.62,1.0
3709,(주)모헨즈,6920.0,2018/12,12589.0,1966.0,18.08,5.34,105.16,1.0
3710,(주)모헨즈,6920.0,2019/12,8613.0,654.0,4.89,7.07,120.8,1.0
3711,(주)모헨즈,6920.0,2020/12,6492.0,159.0,4.32,6.36,152.01,1.0
21269,매일홀딩스(주),5990.0,2000/12,96018.0,15912.0,16.06,30.29,92.94,1.0
21270,매일홀딩스(주),5990.0,2001/12,97242.0,17280.0,18.27,29.31,94.38,1.0
21271,매일홀딩스(주),5990.0,2002/12,107785.0,15622.0,10.48,29.67,90.29,1.0
21272,매일홀딩스(주),5990.0,2003/12,95929.0,13964.0,10.66,29.65,77.19,1.0
21273,매일홀딩스(주),5990.0,2004/12,99629.0,22459.0,14.62,30.37,78.94,1.0
21274,매일홀딩스(주),5990.0,2005/12,95534.0,20161.0,17.75,31.83,99.0,1.0
21275,매일홀딩스(주),5990.0,2006/12,100211.0,30997.0,16.27,30.91,98.48,1.0
21276,매일홀딩스(주),5990.0,2007/12,90275.0,24411.0,10.92,30.83,110.62,1.0
21277,매일홀딩스(주),5990.0,2008/12,109121.0,10374.0,0.96,27.86,98.69,1.0
21278,매일홀딩스(주),5990.0,2009/12,116035.0,18391.0,5.68,27.71,127.85,1.0
21279,매일홀딩스(주),5990.0,2010/12,130153.0,21539.0,8.44,27.28,95.32,1.0
21280,매일홀딩스(주),5990.0,2011/12,143184.0,4518.0,2.88,27.36,117.29,1.0
21281,매일홀딩스(주),5990.0,2012/12,172904.0,16160.0,8.12,27.14,134.43,1.0
21282,매일홀딩스(주),5990.0,2013/12,188183.0,20271.0,7.33,26.99,144.14,1.0
21283,매일홀딩스(주),5990.0,2014/12,215754.0,26215.0,4.91,26.99,172.61,1.0
21284,매일홀딩스(주),5990.0,2015/12,254089.0,30787.0,6.84,28.45,209.01,1.0
21285,매일홀딩스(주),5990.0,2016/12,282067.0,49498.0,12.55,31.37,174.19,1.0
21286,매일홀딩스(주),5990.0,2017/12,11661.0,184516.0,-16.36,0.0,182.5,1.0
21287,매일홀딩스(주),5990.0,2018/12,14084.0,3521.0,0.3,0.0,233.0,1.0
21288,매일홀딩스(주),5990.0,2019/12,42620.0,6699.0,1.1,0.0,218.12,1.0
21289,매일홀딩스(주),5990.0,2020/12,27509.0,-11985.0,-4.7,0.0,101.45,1.0
20144,남화산업(주),111710.0,2000/12,125.0,949.0,0.0,60.84,1.36,1.0
20145,남화산업(주),111710.0,2001/12,175.0,1613.0,37.78,66.7,1.63,1.0
20146,남화산업(주),111710.0,2002/12,156.0,4522.0,76.89,78.7,1.37,1.0
20147,남화산업(주),111710.0,2003/12,158.0,4895.0,47.06,76.06,1.22,1.0
20148,남화산업(주),111710.0,2004/12,10978.0,6441.0,42.1,79.48,60.1,1.0
20149,남화산업(주),111710.0,2005/12,11354.0,5931.0,27.28,76.42,39.11,1.0
20150,남화산업(주),111710.0,2006/12,9840.0,3727.0,13.47,72.8,29.91,1.0
20151,남화산업(주),111710.0,2007/12,12977.0,5252.0,16.73,77.74,37.31,1.0
20152,남화산업(주),111710.0,2008/12,2485.0,10188.0,27.85,77.76,6.73,1.0
20153,남화산업(주),111710.0,2009/12,1553.0,8489.0,18.12,71.25,5.46,1.0
20154,남화산업(주),111710.0,2010/12,1544.0,4594.0,8.3,71.32,6.95,1.0
20155,남화산업(주),111710.0,2011/12,1984.0,7816.0,29.05,74.98,9.92,1.0
20156,남화산업(주),111710.0,2012/12,847.0,6950.0,6.77,71.89,9.79,1.0
20157,남화산업(주),111710.0,2013/12,1968.0,7865.0,8.79,69.84,36.39,1.0
20158,남화산업(주),111710.0,2014/12,3668.0,5857.0,6.44,65.15,109.32,1.0
20159,남화산업(주),111710.0,2015/12,5135.0,7509.0,7.1,67.39,141.38,1.0
20160,남화산업(주),111710.0,2016/12,6131.0,7089.0,6.51,0.0,308.35,1.0
20161,남화산업(주),111710.0,2017/12,10518.0,8543.0,7.88,0.0,611.8,1.0
20162,남화산업(주),111710.0,2018/12,21715.0,4215.0,12.73,0.0,1201.75,1.0
20163,남화산업(주),111710.0,2019/12,26360.0,3080.0,1.74,0.0,1437.34,1.0
20164,남화산업(주),111710.0,2020/12,35573.0,6610.0,4.01,0.0,1489.32,1.0
5464,(주)성도이엔지,37350.0,2000/12,19761.0,3410.0,21.69,12.65,123.91,1.0
5465,(주)성도이엔지,37350.0,2001/12,17183.0,2808.0,43.27,14.64,237.78,1.0
5466,(주)성도이엔지,37350.0,2002/12,31734.0,-200.0,-0.88,9.78,233.23,1.0
5467,(주)성도이엔지,37350.0,2003/12,34445.0,2560.0,6.77,11.02,168.79,1.0
5468,(주)성도이엔지,37350.0,2004/12,33164.0,4507.0,15.12,10.82,144.28,1.0
5469,(주)성도이엔지,37350.0,2005/12,50978.0,9598.0,41.85,14.71,157.1,1.0
5470,(주)성도이엔지,37350.0,2006/12,49696.0,7882.0,15.8,8.52,157.85,1.0
5471,(주)성도이엔지,37350.0,2007/12,42332.0,-132.0,6.94,5.98,159.23,1.0
5472,(주)성도이엔지,37350.0,2008/12,74015.0,644.0,27.54,4.32,145.75,1.0
5473,(주)성도이엔지,37350.0,2009/12,49124.0,13198.0,15.4,5.81,110.49,1.0
5474,(주)성도이엔지,37350.0,2010/12,89435.0,7038.0,18.0,8.27,111.76,1.0
5475,(주)성도이엔지,37350.0,2011/12,67845.0,10624.0,17.61,12.82,122.67,1.0
