회사명,거래소코드,회계년도,자기자본순이익률,자산총계(요약),자본총계(요약),부채총계(요약),유동자산(요약),유동부채(요약),*당기순이익(요약),영업이익(요약),이익잉여금(요약),비유동자산(요약),이자비용(요약)
(주)폴라리스오피스,041020,2018/12,-19.6,43427,38588,4839,18106,3564,-7315,1596,-7728,25320,0
(주)폴라리스오피스,041020,2019/12,-20.37,34846,28281,6565,16203,5859,-6810,-3198,-14372,18643,19
(주)폴라리스오피스,041020,2020/12,1.06,50831,34672,16159,25720,16137,332,-4950,-14478,25111,437
(주)폴라리스우노,114630,2006/12,,6538,5123,1415,3937,511,617,635,0,2601,28
(주)폴라리스우노,114630,2007/12,23.68,9492,6538,2954,5962,1134,1548,1778,5592,3530,51
(주)폴라리스우노,114630,2008/12,48.04,17738,13072,4666,11707,2231,4711,4998,10126,6031,71
(주)폴라리스우노,114630,2009/12,29.39,22148,18590,3558,14715,2910,4653,5265,14643,7433,101
(주)폴라리스우노,114630,2010/12,14.52,42855,38700,4155,32357,3656,4159,3178,18408,10498,78
(주)폴라리스우노,114630,2011/12,15.64,62973,50712,12262,48867,8921,6994,7421,25473,14106,247
(주)폴라리스우노,114630,2012/12,8.75,71467,56947,14520,56930,11769,4709,5366,29006,14537,295
(주)폴라리스우노,114630,2013/12,3.92,70764,58272,12492,55252,10227,2260,2000,30331,15512,352
(주)폴라리스우노,114630,2014/12,7.75,68147,60927,7220,50235,4848,4621,4006,34329,17911,241
(주)폴라리스우노,114630,2015/12,6.34,72428,65673,6755,54459,5534,4012,2816,37131,17969,150
(주)폴라리스우노,114630,2016/12,-1.27,78282,67606,10676,51427,2758,-843,4519,34314,26855,31
(주)폴라리스우노,114630,2017/12,-1.91,82698,73228,9469,52193,2433,-1342,191,31096,30504,0
(주)폴라리스우노,114630,2018/12,-2.67,82996,68399,14597,45097,14559,-1888,892,33858,37899,41
(주)폴라리스우노,114630,2019/12,0.39,75599,69843,5756,32113,5282,272,589,32812,43486,19
(주)폴라리스우노,114630,2020/12,3.11,81415,75718,5697,49757,5063,2266,3607,39873,31657,0
(주)폴라리스웍스,123010,2008/12,13.19,25385,9121,16264,6708,8116,1203,2984,-1565,18677,717
(주)폴라리스웍스,123010,2009/12,38.79,33422,13596,19826,8430,9961,4406,4831,2841,24992,727
(주)폴라리스웍스,123010,2010/12,-4.07,31048,13059,17989,8909,9689,-542,-16,2299,22139,663
(주)폴라리스웍스,123010,2011/12,-45.83,30148,4866,25281,7673,15518,-4107,-3315,-3939,22475,870
(주)폴라리스웍스,123010,2012/12,-38.72,28012,3221,24790,8934,17382,-1566,-243,-5584,19078,1302
(주)폴라리스웍스,123010,2013/12,-30.3,24352,2374,21977,7397,18739,-848,411,-1432,16955,1299
(주)폴라리스웍스,123010,2014/12,42.48,23118,4948,18169,9293,15876,1555,2820,124,13824,1169
(주)폴라리스웍스,123010,2015/12,-6.14,26920,6639,20280,9348,14724,-356,-30,1381,17572,909
(주)폴라리스웍스,123010,2016/12,-4.18,28069,12218,15851,11077,11122,-394,32,814,16992,566
(주)폴라리스웍스,123010,2017/12,-28.41,21821,10449,11372,7504,8699,-3219,-3106,-2296,14316,397
(주)폴라리스웍스,123010,2018/12,-53.13,17628,6033,11595,5398,7613,-4378,-4005,-4550,12230,399
(주)폴라리스웍스,123010,2019/12,-113.42,28830,7707,21123,11964,17293,-7792,-5760,-7910,16866,754
(주)폴라리스웍스,123010,2020/12,-24.02,41767,25167,16600,19890,14027,-3948,-4028,-4091,21877,1172
(주)폴리플러스,065610,2000/12,10.18,16734,4356,12378,3593,5889,443,1179,0,13141,687
(주)폴리플러스,065610,2001/12,18.49,16700,6573,10127,4265,3275,1011,1513,0,12435,604
(주)폴리플러스,065610,2002/12,16.06,27393,11733,15660,11923,11714,1470,1923,0,15470,446
(주)폴리플러스,065610,2003/12,8.5,27022,12027,14995,6236,9158,1009,1804,0,20786,528
(주)폴리플러스,065610,2004/12,5.62,26816,11880,14937,5308,11251,672,1066,0,21508,698
(주)폴리플러스,065610,2005/12,-3.94,28242,10969,17273,7068,14173,-450,-281,0,21174,723
(주)폴리플러스,065610,2006/12,-24.82,55137,31950,23187,13059,22347,-5326,18,0,42077,1078
(주)폴리플러스,065610,2007/12,-22.57,46786,27969,18816,8535,18179,-6762,-1045,-8945,38250,1335
(주)폴리플러스,065610,2008/12,-30.99,38958,21651,17307,7375,16876,-7689,-398,-16634,31583,1270
(주)폴리플러스,065610,2009/12,-53.26,30163,25493,4671,10422,3899,-12555,-3966,-29189,19741,569
(주)폴리플러스,065610,2010/12,-21.25,39632,33125,6506,22232,4782,-6229,902,-35418,17400,220
(주)폴리플러스,065610,2011/12,-181.07,13663,6126,7537,3916,5216,-35537,-8510,-68569,9747,425
(주)폴켐,033190,2000/12,0.88,30933,14625,16308,3702,15368,128,776,0,27230,968
(주)폴켐,033190,2001/12,-64.13,44633,10720,33913,6226,8486,-8126,-3139,0,38407,1388
(주)폴켐,033190,2002/12,-27.57,44511,10873,33638,10264,15071,-2977,-2657,0,34247,1692
(주)폴켐,033190,2003/12,-217.15,33667,1095,32572,3832,24112,-12994,-7174,0,29835,1677
(주)폴켐,033190,2004/12,-283.28,35470,6368,29102,3006,24638,-10570,-2491,0,32463,2682
(주)폴켐,033190,2005/12,-62.89,26414,7026,19388,9235,14722,-4212,144,0,17179,1831
(주)폴켐,033190,2006/12,-35.47,18471,6307,12164,7295,8102,-2364,655,0,11176,1295
(주)폴켐,033190,2007/12,-649.64,22271,1447,20824,2405,20643,-25187,-3135,-31657,19866,1189
(주)폴켐,033190,2008/12,-794.7,20904,3794,17111,11416,16969,-20822,-3274,-52479,9488,1320
(주)폴켐,033190,2009/12,-201.61,30437,14291,16146,6984,16023,-18230,-3062,-70710,23453,2155
(주)푸드나무,290720,2017/12,,9248,6813,2435,4725,1620,3928,4334,6808,4523,0
(주)푸드나무,290720,2018/12,12.6,51662,47952,3709,43834,3162,6042,6527,12550,7828,0
(주)푸드나무,290720,2019/12,9.05,56780,50742,6038,48458,5230,4466,5475,16335,8322,19
(주)푸드나무,290720,2020/12,11.19,65223,55954,9270,48788,9069,5971,6253,21834,16436,13
(주)푸드웰,005670,2000/06,8.77,44096,10672,33425,21937,28295,864,1764,0,22160,1363
(주)푸드웰,005670,2001/06,2.53,73144,33689,39455,27267,37168,560,1431,0,45878,1707
(주)푸드웰,005670,2002/06,1.07,71254,33999,37255,26805,31211,363,1631,0,44449,1722
(주)푸드웰,005670,2003/06,0.89,68110,33960,34150,25052,28015,302,1595,0,43059,1265
(주)푸드웰,005670,2004/06,6.26,69669,36139,33530,25168,27648,2195,4088,0,44501,1030
(주)푸드웰,005670,2005/06,1.65,73576,36153,37422,25860,32677,598,2202,0,47715,1206
(주)푸드웰,005670,2006/06,5.77,70483,37867,32616,25849,28438,2136,1282,0,44635,1117
(주)푸드웰,005670,2007/12,0.5,64982,38045,26937,21080,23960,191,1665,11912,43901,811
(주)푸드웰,005670,2008/12,2.02,70370,41540,28830,25638,25913,804,2452,12416,44731,890
(주)푸드웰,005670,2009/12,1.79,69200,41406,27794,26240,25445,740,2108,12756,42960,810
(주)푸드웰,005670,2010/12,3.65,73492,42457,31035,29406,28650,1529,2836,13885,44086,857
(주)푸드웰,005670,2011/12,4.69,80881,41256,39625,33714,33388,1964,3346,39530,47167,1174
(주)푸드웰,005670,2012/12,3.07,82144,42146,39997,36385,30879,1280,2648,39986,45759,1257
(주)푸드웰,005670,2013/12,1.87,81597,42280,39316,35833,30407,788,2094,38120,45763,1059
(주)푸드웰,005670,2014/12,1.2,79048,42145,36903,33942,28111,507,1127,37984,45107,1108
(주)푸드웰,005670,2015/12,0.42,80577,41323,39254,32034,27662,177,1265,37162,48543,873
(주)푸드웰,005670,2016/12,4.9,86256,42639,43617,34604,34527,2056,1660,38479,51652,651
(주)푸드웰,005670,2017/12,2.8,85259,42381,42878,35680,33664,1192,2544,38925,49578,493
(주)푸드웰,005670,2018/12,3.42,86219,42636,43583,48250,37413,1455,1178,39663,37969,462
(주)푸드웰,005670,2019/12,49.77,110808,69861,40947,64854,38277,27995,695,65280,45954,335
(주)푸드웰,005670,2020/12,1.96,98413,70342,28071,52741,25754,1372,779,65950,45672,197
(주)푸른기술,094940,2004/12,,7032,5128,1904,4800,1520,867,887,0,2231,11
(주)푸른기술,094940,2005/12,17.85,11853,6298,5554,9203,5061,1125,1280,0,2650,6
(주)푸른기술,094940,2006/12,24.33,14001,8068,5933,10389,5151,1748,2107,0,3612,15
(주)푸른기술,094940,2007/12,27.93,20541,17899,2642,16858,2637,3626,4340,8932,3683,15
(주)푸른기술,094940,2008/12,7.45,21015,16758,4256,15668,4245,1291,579,9689,5347,5
(주)푸른기술,094940,2009/12,10.03,21306,17929,3378,16007,3378,1740,1178,11116,5299,1
(주)푸른기술,094940,2010/12,0.63,20257,17677,2580,14750,2580,112,-312,10863,5507,6
(주)푸른기술,094940,2011/12,9.96,28180,19865,8316,21894,7979,1870,2295,13050,6287,6
(주)푸른기술,094940,2012/12,13.9,32118,22415,9703,22051,9303,2938,2607,15531,10067,60
(주)푸른기술,094940,2013/12,10.94,34106,24581,9525,21291,9485,2570,1780,17640,12816,71
(주)푸른기술,094940,2014/12,-6.59,28966,22599,6366,16315,6268,-1555,-2054,15621,12651,88
(주)푸른기술,094940,2015/12,-4.9,29892,21519,8373,16483,4554,-1080,-1558,14541,13410,88
(주)푸른기술,094940,2016/12,2,28976,21937,7040,15605,3159,434,244,14974,13372,80
(주)푸른기술,094940,2017/12,3.7,31676,24103,7573,17613,7302,852,773,15826,14063,73
(주)푸른기술,094940,2018/12,5.2,33857,26393,7465,19591,3378,1314,584,17298,14267,89
(주)푸른기술,094940,2019/12,2.17,35615,28602,7013,21406,2881,598,53,17882,14210,96
(주)푸른기술,094940,2020/12,3.33,38244,29618,8626,22620,7899,969,-107,18672,15624,75
(주)풍강,093380,2001/08,,20734,8026,12708,10263,7948,449,1107,0,10471,779
(주)풍강,093380,2002/08,2.69,22965,7921,15044,12857,10720,213,95,0,10108,576
(주)풍강,093380,2003/08,1.43,24184,8035,16149,12493,11856,114,703,0,11691,629
(주)풍강,093380,2004/08,8.43,30263,8743,21521,14563,16286,708,1687,0,15700,748
(주)풍강,093380,2005/08,13.7,31063,10081,20982,15283,16202,1289,2219,0,15780,824
(주)풍강,093380,2006/08,24.7,33332,13322,20010,16057,13060,2890,4044,0,17275,812
(주)풍강,093380,2007/08,20.66,58612,26576,32036,21874,17188,4122,5743,0,36738,971
(주)풍강,093380,2008/08,17.31,58999,30168,28831,28483,16278,4912,4579,16572,30516,1231
(주)풍강,093380,2009/08,6.85,59304,31891,27413,29246,16115,2125,2915,18317,30058,1142
(주)풍강,093380,2010/08,13.27,59340,36500,22841,28061,10557,4539,5312,22476,31279,1006
(주)풍강,093380,2011/08,11.48,63728,40412,23317,30415,14723,4414,4666,26416,33313,902
(주)풍강,093380,2012/08,13.84,70973,45507,25466,33787,18320,5947,4797,31512,37186,700
(주)풍강,093380,2013/08,9.77,78490,52520,25969,35390,15826,4790,3065,35525,43099,417
(주)풍강,093380,2014/08,8.42,84992,56200,28791,35087,14065,4578,3602,39205,49905,220
(주)풍강,093380,2015/08,5.18,86721,58008,28713,33668,20256,2959,1500,41013,53053,384
(주)풍강,093380,2016/08,3.44,91697,59018,32679,33595,14637,2012,2415,42022,58101,433
(주)풍강,093380,2017/08,5.02,93203,61418,31786,36936,12245,3024,3152,44422,56267,395
(주)풍강,093380,2018/08,2.71,94716,62018,32698,32252,19244,1672,772,45135,62464,477
(주)풍강,093380,2019/08,1.69,88126,60991,27135,29603,15642,1041,1368,44843,58523,507
(주)풍강,093380,2020/08,0.26,83048,60865,22184,28625,13618,160,219,45007,54423,312
(주)풍연,017090,2000/12,0,15567,-46403,61970,7799,9945,-6643,3734,0,7768,9910
(주)퓨얼셀파워,139170,2009/12,,7333,5742,1591,3048,514,181,157,-798,4285,0
(주)퓨얼셀파워,139170,2010/12,15.49,12098,6862,5236,8243,4278,1063,962,265,3855,30
(주)퓨얼셀파워,139170,2011/12,7.71,17504,7634,9870,13610,8007,559,395,977,3893,42
(주)퓨얼셀파워,139170,2012/12,18.83,12988,9221,3767,9180,2674,1587,1077,2564,3809,18
(주)퓨얼셀파워,139170,2013/12,43.74,18493,14381,4111,14038,3725,5161,3707,7725,4454,5
(주)퓨쳐스트림네트웍스,214270,2015/12,,,,,,,,,,,
(주)퓨쳐스트림네트웍스,214270,2016/12,-32.29,27613,22107,5506,23455,4394,-7138,1133,-7919,4158,29
(주)퓨쳐스트림네트웍스,214270,2017/12,1.01,40504,31398,9105,17361,9074,270,-510,-7649,23143,70
(주)퓨쳐스트림네트웍스,214270,2018/12,-4.7,161067,97894,63173,19468,55154,-3038,3396,-11008,141599,3909
(주)퓨쳐스트림네트웍스,214270,2019/12,1,180852,110676,70176,19704,34757,1042,1585,-10236,161149,6414
(주)퓨쳐스트림네트웍스,214270,2020/12,-16.53,174272,99212,75061,23058,40498,-17352,-1296,-27968,151214,6843
(주)퓨쳐인포넷,058690,2001/06,,20260,15857,4402,10549,3527,4067,5674,0,9710,177
(주)퓨쳐인포넷,058690,2002/06,7.3,22810,15938,6873,14559,6036,1163,1559,0,8252,35
(주)퓨쳐인포넷,058690,2003/06,7.46,26896,17046,9851,22144,9028,1231,2640,0,4752,72
(주)퓨쳐인포넷,058690,2004/06,16.84,25946,20888,5058,21789,4482,3193,4377,0,4157,38
(주)퓨쳐인포넷,058690,2005/12,1.91,24607,20573,4034,18788,3638,393,112,0,5819,0
(주)퓨쳐인포넷,058690,2006/12,1.95,24804,20856,3948,18671,3619,403,1131,0,6133,14
(주)퓨쳐인포넷,058690,2007/12,-8.81,37016,21890,15126,20633,11843,-1883,-921,9583,16383,549
(주)퓨쳐인포넷,058690,2008/12,-88.89,35194,8832,26362,11881,23162,-13654,-1401,-4071,23313,1438
(주)퓨쳐인포넷,058690,2009/12,-266.71,41011,7694,33316,12249,33176,-22038,-164,-26109,28762,2669
(주)퓨쳐켐,220100,2013/12,,3275,2134,1141,2153,1105,15,20,-909,1122,40
(주)퓨쳐켐,220100,2014/12,-11.77,11623,7725,3899,6385,2007,-909,-964,-1818,5238,41
(주)퓨쳐켐,220100,2015/12,0,16102,-17138,33240,10383,2545,-24584,-2348,-29390,5719,907
(주)퓨쳐켐,220100,2016/12,0,33108,31533,1575,24970,1575,-27286,-3884,-56650,8138,743
(주)퓨쳐켐,220100,2017/12,-13.36,28546,27733,813,7799,813,-3958,-4002,-3958,20747,1
(주)퓨쳐켐,220100,2018/12,-49.06,49579,17402,32178,32168,14133,-11071,-4645,-15030,17411,1595
(주)퓨쳐켐,220100,2019/12,-24.1,47546,13717,33829,23904,31807,-3750,-4009,-18779,23641,2305
(주)퓨쳐켐,220100,2020/12,-72.93,67014,46914,20100,42575,18101,-22109,-4934,-40889,24439,2634
(주)프럼파스트,035200,2000/12,,10135,4509,5626,4833,3794,486,781,0,5302,386
(주)프럼파스트,035200,2001/12,13.58,13958,9320,4638,7688,3003,1266,1909,0,6270,410
(주)프럼파스트,035200,2002/12,13,16394,10615,5779,8853,4042,1295,1856,0,7541,238
(주)프럼파스트,035200,2003/12,3.25,18179,10966,7213,10866,4222,351,1215,0,7313,255
(주)프럼파스트,035200,2004/12,2.01,18628,11047,7581,10853,4789,221,1045,0,7776,413
(주)프럼파스트,035200,2005/12,1.86,19175,11255,7920,11278,6766,208,882,0,7897,367
(주)프럼파스트,035200,2006/12,1.82,20125,11462,8663,11404,4386,206,405,0,8721,428
(주)프럼파스트,035200,2007/12,3.35,20709,11853,8857,11768,5459,391,748,4641,8941,420
(주)프럼파스트,035200,2008/12,4.99,21548,12459,9089,11122,7430,606,981,5247,10427,470
(주)프럼파스트,035200,2009/12,7.93,22350,13488,8862,12205,8014,1029,1585,6276,10144,427
(주)프럼파스트,035200,2010/12,9.76,25316,15394,9921,13232,7748,1409,1262,7531,12083,317
(주)프럼파스트,035200,2011/12,3.5,28454,16076,12378,12917,9670,550,898,8864,15537,364
(주)프럼파스트,035200,2012/12,5.9,29480,17052,12428,15114,7342,977,1422,9840,14366,426
(주)프럼파스트,035200,2013/12,14.65,33098,18895,14203,19626,9025,2633,3589,12474,13471,375
(주)프럼파스트,035200,2014/12,14.02,34038,21718,12320,20612,9380,2847,3592,15321,13426,308
(주)프럼파스트,035200,2015/12,13.98,33451,24350,9101,22040,7043,3221,2580,17953,11412,200
(주)프럼파스트,035200,2016/12,12,36173,26833,9339,24851,6569,3072,3926,20437,11321,118
(주)프럼파스트,035200,2017/12,15.62,38719,32752,5967,26488,5626,4652,5973,24560,12232,80
(주)프럼파스트,035200,2018/12,6.25,38507,34032,4475,26957,4168,2087,2738,25843,11550,20
(주)프럼파스트,035200,2019/12,5.64,37346,34375,2971,26537,2703,1929,2266,27772,10809,3
(주)프럼파스트,035200,2020/12,4.35,37436,34189,3248,22592,3035,1492,1574,29264,14844,2
(주)프렉코,082220,2005/12,,15000,5075,9925,5074,4135,-1269,-838,0,9927,414
(주)프렉코,082220,2006/12,-480.68,12117,609,11508,2218,5830,-2927,-2338,0,9899,586
(주)프렉코,082220,2007/12,91.09,11828,1628,10201,2963,6212,1019,1587,-3204,8866,585
(주)프렉코,082220,2008/12,73.35,13301,4477,8824,4676,4662,2239,3167,-966,8624,688
(주)프렉코,082220,2009/12,41.23,21092,7736,13356,5299,5807,2518,3726,2418,15793,578
(주)프렉코,082220,2010/12,28.49,23894,8902,14991,7053,7757,2371,3435,3413,16841,635
(주)프렉코,082220,2011/12,25.55,32982,14708,18273,14018,14707,3016,3698,10316,18964,0
(주)프렉코,082220,2012/12,-14.56,35707,12714,22993,13950,15977,-1996,-1299,8320,21757,695
(주)프렉코,082220,2013/12,23.66,41598,12045,29553,17352,17675,2929,3133,11249,24247,745
(주)프렉코,082220,2014/12,-122.85,34367,2873,31494,9442,14043,-9164,-7826,2085,24925,1270
(주)프로비타,014420,2000/12,-176.91,25931,4078,21853,14908,15507,-6649,296,0,11023,1056
(주)프로비타,014420,2001/12,6.05,25627,6907,18720,14184,14527,332,1761,0,11443,1217
(주)프로비타,014420,2002/12,-69.01,23756,3922,19834,10839,18112,-3736,-2149,0,12917,819
(주)프로비타,014420,2003/12,-62.39,21996,4957,17039,11047,15229,-2770,-57,0,10949,838
(주)프로비타,014420,2004/12,3.4,21265,5239,16026,12770,15925,173,819,0,8495,729
(주)프로비타,014420,2005/12,-29.93,24519,20053,4466,17682,4466,-3785,-3322,0,6837,758
(주)프로비타,014420,2006/12,-142.58,12827,2721,10107,6760,8342,-16235,-4000,0,6067,533
(주)프로비타,014420,2007/12,-120.96,28620,13290,15330,14188,15330,-9683,-9149,-32299,14432,941
(주)프로비타,014420,2008/12,-52.24,40135,25569,14566,2371,14562,-10150,-5397,-42449,37764,263
(주)프로스테믹스,203690,2014/12,,,,,,,,,,,
(주)프로스테믹스,203690,2015/12,-21.25,42969,39271,3699,29322,1277,-8344,6213,-9716,13648,143
(주)프로스테믹스,203690,2016/12,10.7,47017,44990,2027,29069,1808,4507,4375,4461,17948,21
(주)프로스테믹스,203690,2017/12,-6.83,40937,39642,1295,19238,1061,-2892,-4140,26705,21699,0
(주)프로스테믹스,203690,2018/12,-19.11,33153,31842,1311,16118,1105,-6830,-4736,19877,17034,1
(주)프로스테믹스,203690,2019/12,-9.64,31981,28559,3421,14729,1525,-2912,-2006,17721,17251,97
(주)프로스테믹스,203690,2020/12,-31.96,60056,21637,38419,28087,33580,-8022,407,10645,31969,109
(주)프로텍,053610,2000/12,,6496,4148,2348,4719,2117,1305,1739,0,1777,0
(주)프로텍,053610,2001/12,-3.61,15195,7585,7610,12579,966,-274,-49,0,2615,53
(주)프로텍,053610,2002/12,3.85,14820,7679,7141,11669,927,294,472,0,3151,253
(주)프로텍,053610,2003/12,1.17,10669,7769,2901,6710,2051,90,1105,0,3959,70
(주)프로텍,053610,2004/12,13.14,13777,8568,5209,7773,3794,1073,1501,0,6004,128
(주)프로텍,053610,2005/12,37.16,23062,15554,7508,11442,6019,4482,5771,0,11620,458
(주)프로텍,053610,2006/12,7.34,22278,16183,6096,10151,4898,1164,2245,0,12127,188
(주)프로텍,053610,2007/12,17.77,26524,19337,7187,14519,4322,3156,3839,10366,12006,244
(주)프로텍,053610,2008/12,28.87,33743,25435,8308,18536,6329,6463,4606,16466,15207,341
(주)프로텍,053610,2009/12,29.23,45305,33293,12011,29297,9577,8585,11226,24324,16007,313
(주)프로텍,053610,2010/12,35.6,58877,48339,10538,41784,8586,14531,19168,37983,17092,167
(주)프로텍,053610,2011/12,33.03,79805,65568,14238,61530,12516,18811,12240,55182,18275,13
(주)프로텍,053610,2012/12,20.42,89828,78331,11497,31923,10111,14690,17391,67923,57906,27
(주)프로텍,053610,2013/12,10.37,106294,86831,19464,48046,9771,8561,10464,75474,58249,207
(주)프로텍,053610,2014/12,16.99,124198,101872,22326,58387,8542,16030,17803,90560,65811,471
(주)프로텍,053610,2015/12,9.99,135112,110922,24190,42403,20835,10629,12130,99743,92709,1067
(주)프로텍,053610,2016/12,10.99,146809,123915,22893,53729,19384,12899,17349,111345,93079,268
